%time,field.data

1573816369930896824,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840244</IPOC></Rob>

1573816369935100300,<Rob Type="KUKA"><RIst X="158.0086" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840248</IPOC></Rob>

1573816369939344262,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840252</IPOC></Rob>

1573816369956292335,<Rob Type="KUKA"><RIst X="158.0085" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0002" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840256</IPOC></Rob>

1573816369956294807,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840260</IPOC></Rob>

1573816369956296513,<Rob Type="KUKA"><RIst X="158.0086" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840264</IPOC></Rob>

1573816369956299849,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0145" A="106.6986" B="-0.0002" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840268</IPOC></Rob>

1573816369959276949,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840272</IPOC></Rob>

1573816369963358353,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840276</IPOC></Rob>

1573816369967341658,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0149" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840280</IPOC></Rob>

1573816369971065483,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840284</IPOC></Rob>

1573816369978238139,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840288</IPOC></Rob>

1573816369979960984,<Rob Type="KUKA"><RIst X="158.0089" Y="-5280.0146" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840292</IPOC></Rob>

1573816369983063696,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0149" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840296</IPOC></Rob>

1573816369986889797,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0146" Z="1910.0149" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840300</IPOC></Rob>

1573816369990801884,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840304</IPOC></Rob>

1573816369994851326,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0146" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840308</IPOC></Rob>

1573816369999311882,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0146" Z="1910.0148" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840312</IPOC></Rob>

1573816370002910416,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840316</IPOC></Rob>

1573816370006833083,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840320</IPOC></Rob>

1573816370011353877,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0151" Z="1910.0149" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840324</IPOC></Rob>

1573816370014938530,<Rob Type="KUKA"><RIst X="158.0089" Y="-5280.0151" Z="1910.0153" A="106.6986" B="-0.0001" C="-179.9999"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840328</IPOC></Rob>

1573816370019330214,<Rob Type="KUKA"><RIst X="158.0089" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-179.9999"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840332</IPOC></Rob>

1573816370025765717,<Rob Type="KUKA"><RIst X="158.0087" Y="-5280.0146" Z="1910.0146" A="106.6986" B="-0.0002" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840336</IPOC></Rob>

1573816370037869987,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840340</IPOC></Rob>

1573816370037871804,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0146" Z="1910.0150" A="106.6986" B="-0.0002" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840344</IPOC></Rob>

1573816370037873528,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840348</IPOC></Rob>

1573816370039094061,<Rob Type="KUKA"><RIst X="158.0085" Y="-5280.0146" Z="1910.0149" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840352</IPOC></Rob>

1573816370045157558,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0146" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840356</IPOC></Rob>

1573816370046955196,<Rob Type="KUKA"><RIst X="158.0085" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840360</IPOC></Rob>

1573816370050828900,<Rob Type="KUKA"><RIst X="158.0087" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840364</IPOC></Rob>

1573816370057319013,<Rob Type="KUKA"><RIst X="158.0085" Y="-5280.0146" Z="1910.0146" A="106.6986" B="-0.0002" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840368</IPOC></Rob>

1573816370059471493,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0148" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840372</IPOC></Rob>

1573816370063765961,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840376</IPOC></Rob>

1573816370068332924,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0146" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840380</IPOC></Rob>

1573816370086287010,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0153" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840384</IPOC></Rob>

1573816370086289440,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0148" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840388</IPOC></Rob>

1573816370086296037,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0148" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840392</IPOC></Rob>

1573816370086298492,<Rob Type="KUKA"><RIst X="158.0087" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840396</IPOC></Rob>

1573816370087010825,<Rob Type="KUKA"><RIst X="158.0090" Y="-5280.0146" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840400</IPOC></Rob>

1573816370092172921,<Rob Type="KUKA"><RIst X="158.0085" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-179.9999"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840404</IPOC></Rob>

1573816370095038270,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0146" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840408</IPOC></Rob>

1573816370104707635,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0146" A="106.6986" B="-0.0002" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840412</IPOC></Rob>

1573816370104710182,<Rob Type="KUKA"><RIst X="158.0085" Y="-5280.0146" Z="1910.0149" A="106.6986" B="-0.0002" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840416</IPOC></Rob>

1573816370106841058,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0148" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840420</IPOC></Rob>

1573816370110789519,<Rob Type="KUKA"><RIst X="158.0086" Y="-5280.0151" Z="1910.0148" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840424</IPOC></Rob>

1573816370114825503,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840428</IPOC></Rob>

1573816370118774745,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0151" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840432</IPOC></Rob>

1573816370122705953,<Rob Type="KUKA"><RIst X="158.0091" Y="-5280.0146" Z="1910.0149" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840436</IPOC></Rob>

1573816370135402450,<Rob Type="KUKA"><RIst X="158.0087" Y="-5280.0146" Z="1910.0149" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840440</IPOC></Rob>

1573816370135406633,<Rob Type="KUKA"><RIst X="158.0088" Y="-5280.0146" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840444</IPOC></Rob>

1573816370135408729,<Rob Type="KUKA"><RIst X="158.0092" Y="-5280.0151" Z="1910.0151" A="106.6986" B="-0.0001" C="-180.0000"/><RSol X="158.0089" Y="-5280.0149" Z="1910.0150" A="106.6986" B="-0.0001" C="-180.0000"/><AIPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><ASPos A1="85.1614" A2="-66.3472" A3="92.2113" A4="0.0001" A5="64.1361" A6="11.8600"/><Delay D="0"/><IPOC>356840448</IPOC></Rob>

